,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
3262,3262,8.01.2021 08:58:02,121,-,URL: Course organization and evaluation ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '502756'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3263,3263,8.01.2021 08:57:49,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3264,3264,8.01.2021 08:55:33,121,121,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '153879' viewed the user report for the course with id '500' for user with id '153879'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3266,3266,8.01.2021 08:55:14,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3267,3267,8.01.2021 08:55:07,121,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '153879' has viewed the discussion with id '597044' in the forum with course module id '83875'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3268,3268,8.01.2021 08:54:19,121,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '153879' has viewed the discussion with id '626544' in the forum with course module id '83875'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3269,3269,8.01.2021 08:53:59,121,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '153879' has viewed the discussion with id '632529' in the forum with course module id '83875'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3270,3270,8.01.2021 08:53:50,121,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '153879' has viewed the discussion with id '632630' in the forum with course module id '83875'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3271,3271,8.01.2021 08:53:44,121,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '153879' viewed the 'forum' activity with course module id '83875'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3272,3272,8.01.2021 08:53:38,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:8155:65da:f170:b0ef
3273,3273,8.01.2021 08:53:09,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '4361672' reviewed by the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3274,3274,8.01.2021 08:53:09,121,121,Test: Estimated part of the sample exam ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '4361672' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3275,3275,8.01.2021 08:53:09,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13815735' for the user with id '153879' for the grade item with id '108101'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3276,3276,8.01.2021 08:53:05,121,121,Test: Estimated part of the sample exam ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '4361672' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3277,3277,8.01.2021 08:53:03,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361672' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3278,3278,8.01.2021 08:50:59,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361672' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3279,3279,8.01.2021 08:49:50,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361672' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3280,3280,8.01.2021 08:49:37,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361672' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3281,3281,8.01.2021 08:49:18,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361672' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3282,3282,8.01.2021 08:49:16,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361672' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3283,3283,8.01.2021 08:49:16,121,121,Test: Estimated part of the sample exam ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '4361672' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3284,3284,8.01.2021 08:49:12,121,-,Test: Estimated part of the sample exam ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3285,3285,8.01.2021 08:49:01,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3286,3286,8.01.2021 08:48:56,121,121,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361665' belonging to the user with id '153879' for the quiz with course module id '541451'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3287,3287,8.01.2021 08:46:04,121,121,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361665' belonging to the user with id '153879' for the quiz with course module id '541451'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3288,3288,8.01.2021 08:45:59,121,121,Test: Sample examination section 1 ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361665' belonging to the user with id '153879' for the quiz with course module id '541451'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3289,3289,8.01.2021 08:45:59,121,121,Test: Sample examination section 1 ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '4361665' for the quiz with course module id '541451'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3290,3290,8.01.2021 08:45:56,121,-,Test: Sample examination section 1 ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '541451'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3291,3291,8.01.2021 08:45:52,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3292,3292,8.01.2021 08:45:41,121,-,Test: Estimated part of the sample exam ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3297,3297,8.01.2021 08:26:54,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '4361634' reviewed by the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3298,3298,8.01.2021 08:26:54,121,121,Test: Estimated part of the sample exam ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '4361634' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3299,3299,8.01.2021 08:26:54,121,121,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '153879' updated the grade with id '13815735' for the user with id '153879' for the grade item with id '108101'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3300,3300,8.01.2021 08:26:50,121,121,Test: Estimated part of the sample exam ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '4361634' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3301,3301,8.01.2021 08:26:48,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361634' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3302,3302,8.01.2021 08:25:46,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361634' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3303,3303,8.01.2021 08:24:48,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361634' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3304,3304,8.01.2021 08:24:14,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361634' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3305,3305,8.01.2021 08:23:59,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361634' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3306,3306,8.01.2021 08:23:55,121,121,Test: Estimated part of the sample exam ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '4361634' belonging to the user with id '153879' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3307,3307,8.01.2021 08:23:55,121,121,Test: Estimated part of the sample exam ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '4361634' for the quiz with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3308,3308,8.01.2021 08:23:33,121,-,Test: Estimated part of the sample exam ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '541442'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3310,3310,8.01.2021 08:23:03,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3311,3311,8.01.2021 08:21:41,121,-,Page: Sample examination section 2 and 3 task ,Sheet ,The course module has been viewed. ,The user with id '153879' viewed the 'page' activity with course module id '735887'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3312,3312,8.01.2021 08:19:31,121,-,File: Rules for Exam (and Follow-up) ,File ,The course module has been viewed. ,The user with id '153879' viewed the 'resource' activity with course module id '828095'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
3313,3313,8.01.2021 08:18:55,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:7885:9937:5f06:f616
4138,4138,4.01.2021 19:12:30,121,-,URL: Consultation 4.01 - 18:15 (Password ATI) ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '823258'.,web,2001:7d0:8900:2780:b8:7b53:a8e0:a0af
4139,4139,4.01.2021 19:11:55,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:b8:7b53:a8e0:a0af
4171,4171,4.01.2021 18:10:39,121,-,URL: Consultation 4.01 - 18:15 (Password ATI) ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '823258'.,web,2001:7d0:8900:2780:b8:7b53:a8e0:a0af
4172,4172,4.01.2021 18:08:04,121,-,URL: Consultation 4.01 - 18:15 (Password ATI) ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '823258'.,web,2001:7d0:8900:2780:b8:7b53:a8e0:a0af
4173,4173,4.01.2021 18:07:42,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:b8:7b53:a8e0:a0af
4175,4175,4.01.2021 18:06:53,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:7d0:8900:2780:bca1:bf39:8c80:edeb
4196,4196,4.01.2021 18:00:21,121,-,URL: Consultation 4.01 - 18:15 (Password ATI) ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '823258'.,web,2001:7d0:8900:2780:bca1:bf39:8c80:edeb
